timestamp,open,high,low,close,volume,ema_50,ema_200,rsi_14,return_1h,volatility_24h
2026-08-16 13:00:00+00:00,63021.99,63070.05,63021.98,63060.01,146.76198,63098.170915570874,63324.012895570246,49.874911909416056,0.000603440260048993,0.0005539950363009707
2026-08-16 14:00:00+00:00,63060.01,63102.86,63060.0,63102.85,159.23473,63098.3544090779,63321.81226974368,54.66723268942197,0.0006793528894142309,0.0005662477275524718
2026-08-16 15:00:00+00:00,63102.86,63146.4,63102.86,63146.39,173.3934,63100.23815774152,63320.06677452235,58.96165021268799,0.0006899846837344903,0.0005496106837466611
2026-08-16 16:00:00+00:00,63146.39,63390.0,63137.35,63260.01,394.04188,63106.503720183035,63319.46919467636,67.5899116171623,0.0017993110928431477,0.0006568619342277747
2026-08-16 17:00:00+00:00,63260.0,63276.61,63120.22,63159.3,190.81967,63108.5741625288,63317.875471346255,56.29233786082392,-0.0015920010129621964,0.0007367156034607804
2026-08-16 18:00:00+00:00,63159.31,63173.71,63120.0,63140.06,89.92171,63109.80890125316,63316.10616317365,54.42085513185261,-0.0003046265553925398,0.0007385478372349119
2026-08-16 19:00:00+00:00,63140.05,63230.0,63100.89,63108.81,186.2917,63109.769728654996,63314.043514783865,51.43008250986163,-0.0004949314270528138,0.000712594845054783
2026-08-16 20:00:00+00:00,63108.8,63140.0,63027.6,63067.79,122.98382,63108.12346478617,63311.59323105467,47.72265277062916,-0.000649988488136577,0.0007211531284496214
2026-08-16 21:00:00+00:00,63067.79,63085.15,62754.0,62929.61,328.59983,63101.12293675534,63307.792402884974,37.82975624031412,-0.00219097577384586,0.0008194587769544131
2026-08-16 22:00:00+00:00,62929.61,62954.0,62716.0,62913.7,453.8874,63093.7730176669,63303.87108544334,36.88173108437843,-0.00025282216114164147,0.0008184189556389668
2026-08-16 23:00:00+00:00,62913.7,62993.77,62830.0,62900.0,246.66048,63086.17407579761,63299.85246767774,36.04409474132176,-0.00021775861219408554,0.00080731652865928
2026-08-17 00:00:00+00:00,62900.0,62956.0,62751.1,62917.54,577.24276,63079.56097478594,63296.04836352174,37.985998384987184,0.0002788553259140958,0.0008111746629079962
2026-08-17 01:00:00+00:00,62917.54,63246.91,62896.0,63116.12,495.52019,63080.99466204924,63294.2580315464,54.74094669325512,0.003156194600106854,0.0010504685463333325
2026-08-17 02:00:00+00:00,63116.12,63500.0,63037.09,63403.34,459.80516,63093.63565569437,63295.34342426734,68.1462741892164,0.004550659958184822,0.0013975126732454293
2026-08-17 03:00:00+00:00,63403.33,63520.0,63339.78,63429.21,637.65934,63106.795433902436,63296.67542999603,69.03587906016354,0.00040802266883743776,0.0013981738188976126
2026-08-17 04:00:00+00:00,63429.21,63580.0,63429.21,63532.44,714.19197,63123.48737767097,63299.02134611548,72.35380347123973,0.0016274836151988215,0.0014157762522057956
2026-08-17 05:00:00+00:00,63532.43,63594.76,63446.59,63520.18,770.70619,63139.04395109564,63301.221929736224,71.37560548531292,-0.0001929722831359726,0.0014135055801951803
2026-08-17 06:00:00+00:00,63520.18,63717.17,63477.95,63667.99,312.69187,63159.786933405616,63304.87136327119,75.64989777557052,0.0023269770331255657,0.0014708181938059646
2026-08-17 07:00:00+00:00,63668.0,63668.0,63500.0,63514.45,696.41924,63173.69528895833,63306.95672284063,64.82181647356308,-0.0024115729112855755,0.0015761545474301513
2026-08-17 08:00:00+00:00,63514.45,63545.08,63350.0,63380.84,520.36494,63181.81861095997,63307.69187982729,57.15524226909982,-0.002103615791367197,0.001650858423001253
2026-08-17 09:00:00+00:00,63380.83,63428.0,63295.0,63323.96,311.26926,63187.39278307919,63307.85375166981,54.215502156200884,-0.0008974320946203429,0.0016383246312948988
2026-08-17 10:00:00+00:00,63323.97,63694.26,63300.25,63692.21,683.00101,63207.18953668392,63311.67819195171,66.30045083597611,0.0058153343536948565,0.0019973163198520197
2026-08-17 11:00:00+00:00,63692.2,63781.69,63587.05,63631.1,428.28018,63223.81347642181,63314.85651839995,63.3138361603358,-0.0009594579933716041,0.002016905449306106
2026-08-17 12:00:00+00:00,63631.11,63680.0,63533.06,63554.69,405.66003,63236.78902636606,63317.24292120194,59.69300122156413,-0.0012008278970502273,0.002043024780895245
2026-08-17 13:00:00+00:00,63554.7,63799.64,63444.17,63672.36,585.29579,63253.87024101837,63320.776424473566,63.18471402028783,0.0018514762639860738,0.002065442631293
2026-08-17 14:00:00+00:00,63672.37,63904.76,63588.0,63902.63,583.47166,63279.31180019412,63326.56601228975,68.86824185592401,0.003616482882054184,0.0021669396909486088
2026-08-17 15:00:00+00:00,63902.63,64227.27,63812.35,64200.0,1356.1435,63315.417219794355,63335.25689773961,74.37084900356012,0.004653486092826009,0.002325145604719556
2026-08-17 16:00:00+00:00,64200.0,64216.42,64058.0,64115.76,671.84426,63346.80321117497,63343.0230977621,70.56576039542423,-0.001312149532710194,0.002347375367245085
2026-08-17 17:00:00+00:00,64115.76,64425.0,63979.3,64325.99,1418.9831,63385.20269308968,63352.8038629585,74.12389198921835,0.0032789130160821855,0.00236349802251086
2026-08-17 18:00:00+00:00,64325.99,64610.01,64280.49,64428.87,1040.45275,63426.13082277244,63363.51098870021,75.67366071767931,0.0015993535427905048,0.0023579604591919536
2026-08-17 19:00:00+00:00,64428.88,64428.88,64288.35,64309.96,452.68874,63460.79079050686,63372.92839179773,70.42366816377958,-0.0018456012033115643,0.002406939662626048
2026-08-17 20:00:00+00:00,64309.95,64434.0,64266.0,64392.73,244.13801,63497.33742617325,63383.07567148134,71.88577567813195,0.001287047916061601,0.002389010649119319
2026-08-17 21:00:00+00:00,64392.72,64434.76,64296.0,64382.02,218.14648,63532.03086044097,63393.01541604372,71.39396528560867,-0.00016632312374398328,0.0023107090876048754
2026-08-17 22:00:00+00:00,64382.02,64416.0,64283.49,64291.25,321.62233,63561.80416003153,63401.953073595534,67.1978477023952,-0.0014098656736771797,0.002348734320561739
2026-08-17 23:00:00+00:00,64291.26,64578.0,64288.24,64532.1,350.04837,63599.85497728519,63413.19831664434,71.91471798915654,0.003746232963272478,0.002405011238208634
2026-08-18 00:00:00+00:00,64532.11,64568.46,64367.27,64383.71,332.9031,63630.59438994068,63422.85514931455,65.65095510666706,-0.0022994757647744057,0.002497719590974132
2026-08-18 01:00:00+00:00,64383.72,64387.71,64156.0,64200.06,378.48537,63652.926374648894,63430.58853091342,58.82236576620406,-0.002852429597486661,0.0025684892169691273
2026-08-18 02:00:00+00:00,64200.06,64272.0,64048.0,64103.22,442.34864,63670.584948192074,63437.28138135209,55.54173095497387,-0.0015084098052243755,0.00247078897058683
2026-08-18 03:00:00+00:00,64103.22,64195.45,64047.73,64185.01,577.49413,63690.75847963553,63444.72146710978,57.68811713850833,0.0012759109448792216,0.002476333276509555
2026-08-18 04:00:00+00:00,64185.0,64250.69,64090.0,64210.32,739.25374,63711.13344121845,63452.33936295944,58.358098145057404,0.0003943288316072824,0.0024646141485444935
2026-08-18 05:00:00+00:00,64210.33,64276.0,64140.0,64242.76,1323.90812,63731.981541562825,63460.204244920045,59.24876300720741,0.0005052147380670835,0.0024608713381384898
2026-08-18 06:00:00+00:00,64242.76,64446.0,64170.0,64318.03,694.7657,63754.963834050555,63468.739824572585,61.31622875514688,0.0011716495368505608,0.002434210206821799
2026-08-18 07:00:00+00:00,64318.03,64350.0,64164.0,64198.97,394.05527,63772.37584055838,63476.00579646739,56.43866551451171,-0.001851113910049773,0.002408353802137294
2026-08-18 08:00:00+00:00,64198.97,64336.0,64087.98,64296.02,402.40674,63792.910905634526,63484.165141776175,59.28200185851607,0.0015117064962255622,0.0023541722557431305
2026-08-18 09:00:00+00:00,64296.01,64296.01,64140.0,64171.95,269.49893,63807.77518384493,63491.00877220627,54.39397293275364,-0.0019296684304875855,0.0023918502284306638
2026-08-18 10:00:00+00:00,64171.95,64216.0,64123.42,64202.8,219.75251,63823.266353105915,63498.09127198531,55.37916669335137,0.00048073963780126405,0.0021136562002089265
2026-08-18 11:00:00+00:00,64202.81,64402.35,64192.42,64351.19,310.52659,63843.96924121941,63506.57981654267,59.86977482536354,0.0023112699134617554,0.0021319364680433446
2026-08-18 12:00:00+00:00,64351.18,64355.64,64218.45,64230.02,236.94493,63859.10848666179,63513.778226328315,55.00209638328673,-0.0018829488623288704,0.00215956341685181
2026-08-18 13:00:00+00:00,64230.02,64284.0,64027.85,64219.99,1179.78725,63873.260702871135,63520.80520915092,54.6063219912111,-0.00015615751014863566,0.0021414301970771807
2026-08-18 14:00:00+00:00,64219.99,65058.81,64219.99,64714.16,1757.31459,63906.2371458958,63532.6793861743,67.14872611391834,0.007694956040946277,0.0025365404856110807
2026-08-18 15:00:00+00:00,64714.16,64888.0,64652.0,64855.06,513.17463,63943.445885272435,63545.83740223227,69.71788476976337,0.0021772669227260177,0.0024086160153784855
2026-08-18 16:00:00+00:00,64855.06,64891.81,64675.5,64840.0,419.07089,63978.60487016371,63558.71464201105,69.09588594894302,-0.00023221010049179203,0.0023847041330739257
2026-08-18 17:00:00+00:00,64840.0,64840.01,64670.02,64670.02,400.18777,64005.719188980824,63569.772406767166,62.3359654875012,-0.00262152991980269,0.0023867721703145347
2026-08-18 18:00:00+00:00,64670.02,64822.0,64656.0,64772.0,219.3896,64035.76941686393,63581.73487038143,64.57519558800276,0.0015769285365925256,0.0023862150681834794
2026-08-18 19:00:00+00:00,64771.99,64796.0,64642.36,64643.26,185.09854,64059.59257698691,63592.29730948211,59.746112095453455,-0.00198758722904957,0.002391739052447786
2026-08-18 20:00:00+00:00,64643.27,64654.87,64568.0,64582.39,191.92081,64080.09443671292,63602.14897804448,57.55455317658846,-0.000941629490839424,0.002391698829675482
2026-08-18 21:00:00+00:00,64582.38,64653.97,64571.48,64604.58,187.67225,64100.6624980183,63612.1234160739,58.15711800038022,0.0003435921154357757,0.0023912605723338154
2026-08-18 22:00:00+00:00,64604.58,64648.0,64562.25,64634.0,200.09422,64121.57769417444,63622.29134228212,58.98840197220348,0.0004553856707991688,0.0023686812994630035
2026-08-18 23:00:00+00:00,64634.0,64780.0,64631.15,64725.42,213.8588,64145.25778459898,63633.26774683653,61.545007811943066,0.0014144258439829915,0.0022634196794929524
2026-08-19 00:00:00+00:00,64725.42,64736.27,64488.0,64488.0,247.80518,64158.69865579118,63641.77254537547,52.40779501391836,-0.0036681106124919483,0.0023430550751937624
2026-08-19 01:00:00+00:00,64488.0,64551.47,64389.27,64400.48,314.2814,64168.180277132706,63649.321873282184,49.490899026747634,-0.0013571517181490966,0.0022810244907083576
2026-08-19 02:00:00+00:00,64400.47,64414.65,64350.0,64351.9,547.93834,64175.38497214711,63656.312700413706,47.89732870470358,-0.0007543422036606628,0.002262559937993669
2026-08-19 03:00:00+00:00,64351.86,64414.0,64278.0,64330.71,258.70445,64181.47614970997,63663.023121305116,47.18366163086606,-0.0003292832068673146,0.002251955913893744
2026-08-19 04:00:00+00:00,64330.7,64391.8,64293.43,64316.22,402.06932,64186.760222270364,63669.52259273492,46.67155692302801,-0.0002252423453743546,0.002251949388451934
2026-08-19 05:00:00+00:00,64316.22,64409.93,64236.0,64236.01,258.31718,64188.691586102905,63675.15928335447,43.83535915413259,-0.0012471193114271806,0.002265628004112199
2026-08-19 06:00:00+00:00,64236.01,64344.0,64166.0,64339.8,531.39508,64194.61740625573,63681.77262381861,48.22022266749603,0.001615760381131981,0.002277412963632968
2026-08-19 07:00:00+00:00,64339.8,64395.78,64271.78,64296.0,630.66386,64198.5931942457,63687.88433900449,46.5679434713914,-0.0006807605867596989,0.0022480228542839493
2026-08-19 08:00:00+00:00,64296.01,64510.95,64255.0,64413.95,381.23164,64207.03855917724,63695.10887294475,51.39764259234823,0.0018344842602959766,0.002257995514886265
2026-08-19 09:00:00+00:00,64413.95,64470.66,64360.7,64427.06,228.1951,64215.666850974216,63702.39196873635,51.917867731198776,0.00020352734151529717,0.002217112653690931
2026-08-19 10:00:00+00:00,64427.07,64456.71,64373.24,64456.71,262.84871,64225.11952348504,63709.89762078873,53.13951949650859,0.0004602103526065715,0.0022169905762968625
2026-08-19 11:00:00+00:00,64456.71,64539.05,64454.99,64515.63,286.02228,64236.51209119151,63717.914858392825,55.55608588983224,0.000914101883263907,0.002176200522763994
2026-08-19 12:00:00+00:00,64515.62,64988.0,64474.86,64882.15,785.09851,64261.83122487028,63729.499287662555,66.96776550104727,0.005681103943339094,0.002410367056948165
2026-08-19 13:00:00+00:00,64882.15,65217.86,64793.29,65012.12,1619.46727,64291.25431409105,63742.261682810196,69.9174900581459,0.0020031703634975084,0.002428014760400455
2026-08-19 14:00:00+00:00,65012.12,65970.0,65012.11,65923.21,2365.56793,64355.25257628356,63763.9626610907,82.03100439467558,0.014014156129657174,0.0033919233261886653
2026-08-19 15:00:00+00:00,65923.21,69500.0,65892.0,68554.0,9262.86965,64519.90933799793,63811.62472416443,92.02149888514742,0.0399068856022029,0.008684039324432971
2026-08-19 16:00:00+00:00,68554.0,68997.0,68416.36,68465.27,2013.58518,64674.6293639588,63857.929652282204,90.19995974143988,-0.0012943081366513232,0.008700456479621107
2026-08-19 17:00:00+00:00,68465.26,68546.22,67825.03,68197.29,1708.46485,64812.772918313356,63901.10736718487,84.74395760067021,-0.003914101266233372,0.00873620462391354
2026-08-19 18:00:00+00:00,68197.3,68453.43,68042.0,68395.99,626.01288,64953.29123524224,63945.83256751139,85.4468754973191,0.0029136055113041515,0.008735981205316873
2026-08-19 19:00:00+00:00,68396.0,68483.52,68103.71,68429.44,730.52396,65089.610794644504,63990.44557678988,85.56743162115602,0.0004890637594396896,0.008697592831544552
2026-08-19 20:00:00+00:00,68429.44,69579.99,68390.0,69048.06,1419.23549,65244.84409681531,64040.77009841387,87.61137417354442,0.009040261033847363,0.008768729715732438
2026-08-19 21:00:00+00:00,69048.06,70000.0,68984.78,69709.46,2102.52662,65419.927073410785,64097.17497305652,89.34825747154824,0.0095788353792996,0.008857255888906063
2026-08-19 22:00:00+00:00,69709.47,69833.99,68980.0,69258.9,1240.65644,65570.47503131625,64148.53542108581,81.01549993517378,-0.00646339822457398,0.009061080520605702
